"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.359357243E0,-1.017535686E0,-9.385569572E0,2.470816135E0
4.369357243E0,-1.055842996E0,-9.421483040E0,2.497152328E0
4.379357243E0,-1.086967587E0,-9.433453560E0,2.497152328E0
4.389357243E0,-1.115697980E0,-9.440636635E0,2.513911724E0
4.399357243E0,-1.098938584E0,-9.481337547E0,2.513911724E0
4.409357243E0,-1.137245774E0,-9.478943825E0,2.477998734E0
4.419357243E0,-1.144428372E0,-9.493309021E0,2.466027737E0
4.429357243E0,-1.156399369E0,-9.529222488E0,2.427720547E0
4.439357243E0,-1.170764685E0,-9.548376083E0,2.403778553E0
4.449357509E0,-1.144428372E0,-9.545981407E0,2.370259762E0
4.459357509E0,-1.125274777E0,-9.543587685E0,2.382230759E0
4.469357509E0,-1.036689281E0,-9.476549149E0,2.341529369E0
4.479357509E0,-9.959878922E-1,-9.435848236E0,2.365471363E0
4.489357509E0,-9.409212470E-1,-9.294589996E0,2.434903145E0
4.499357209E0,-9.169792533E-1,-9.206005096E0,2.480392933E0
4.509357209E0,-8.403648138E-1,-9.129390717E0,2.559401512E0
4.519357209E0,-7.829039693E-1,-9.098265648E0,2.612074137E0
4.529357209E0,-6.895300746E-1,-9.079112053E0,2.667140722E0
4.539357209E0,-6.823474765E-1,-9.098265648E0,2.652775526E0
4.549357209E0,-6.991068721E-1,-9.174880028E0,2.614468336E0
4.559357475E0,-7.493851185E-1,-9.208398819E0,2.604891539E0
4.569357475E0,-8.068459630E-1,-9.287407875E0,2.566584110E0
4.579357475E0,-8.619126081E-1,-9.325715065E0,2.506729126E0
4.589357475E0,-9.002198577E-1,-9.421483040E0,2.485181332E0
4.599357475E0,-9.361328483E-1,-9.431059837E0,2.468421936E0
4.609357208E0,-1.003170490E0,-9.433453560E0,2.425326347E0
4.619357208E0,-1.000776291E0,-9.435848236E0,2.430114746E0
4.629357208E0,-1.007958889E0,-9.426271439E0,2.485181332E0
4.639357474E0,-1.003170490E0,-9.416694641E0,2.497152328E0
4.649357474E0,-1.039083481E0,-9.428665161E0,2.449268341E0
4.659357207E0,-1.041477680E0,-9.416694641E0,2.487575531E0
4.669357207E0,-1.055842996E0,-9.397541046E0,2.561795712E0
4.679357207E0,-1.053448796E0,-9.356839180E0,2.616862535E0
4.689357207E0,-1.098938584E0,-9.318531990E0,2.664746523E0
4.699357507E0,-1.125274777E0,-9.277831078E0,2.695871115E0
4.709357507E0,-1.122880578E0,-9.258677483E0,2.715024710E0
4.719357507E0,-1.142034173E0,-9.268254280E0,2.700659513E0
4.729357507E0,-1.264138460E0,-9.282619476E0,2.681505919E0
4.739357507E0,-1.266532660E0,-9.273042679E0,2.683900118E0
4.749357240E0,-1.264138460E0,-9.299378395E0,2.650381327E0
4.759357240E0,-1.288080573E0,-9.292196274E0,2.638410330E0
4.769357240E0,-1.278503656E0,-9.275436401E0,2.647987127E0
4.779357240E0,-1.254561663E0,-9.273042679E0,2.624045134E0
4.789357240E0,-1.182735682E0,-9.285013199E0,2.612074137E0
4.799357240E0,-1.165976286E0,-9.280224800E0,2.616862535E0
4.809357506E0,-1.041477680E0,-9.277831078E0,2.655169725E0
4.819357506E0,-1.012747288E0,-9.320926666E0,2.669534922E0
4.829357506E0,-9.241618514E-1,-9.366415977E0,2.734178305E0
4.839357506E0,-9.385270476E-1,-9.402329445E0,2.746149302E0
4.849357506E0,-9.337386489E-1,-9.486125946E0,2.722207308E0
4.859357239E0,-9.409212470E-1,-9.507674217E0,2.724601507E0
4.869357239E0,-9.959878922E-1,-9.457395554E0,2.719813108E0
4.879357239E0,-9.888052940E-1,-9.438241959E0,2.731784105E0
4.889357239E0,-1.024718285E0,-9.392752647E0,2.755726099E0
4.899357239E0,-1.000776291E0,-9.402329445E0,2.760514498E0
4.909357239E0,-1.012747288E0,-9.380781174E0,2.734178305E0
4.919357239E0,-1.041477680E0,-9.399934769E0,2.705447912E0
4.929357239E0,-1.084573388E0,-9.409511566E0,2.686294317E0
4.939356972E0,-1.132457376E0,-9.404723167E0,2.703053713E0
4.949357238E0,-1.122880578E0,-9.361627579E0,2.664746523E0
4.959357238E0,-1.115697980E0,-9.375992775E0,2.664746523E0
4.969357238E0,-1.101332784E0,-9.337685585E0,2.664746523E0
4.979357238E0,-1.055842996E0,-9.316138268E0,2.695871115E0
4.989357238E0,-1.031900883E0,-9.296984673E0,2.652775526E0
4.999356938E0,-9.959878922E-1,-9.325715065E0,2.674323320E0
5.009356938E0,-1.007958889E0,-9.282619476E0,2.703053713E0
5.019356938E0,-1.036689281E0,-9.253889084E0,2.703053713E0
5.029356938E0,-1.084573388E0,-9.270648003E0,2.681505919E0
5.039356938E0,-1.094150186E0,-9.241917610E0,2.705447912E0
5.049356938E0,-1.165976286E0,-9.256282806E0,2.722207308E0
5.059357204E0,-1.192312479E0,-9.296984673E0,2.693476915E0
5.069357204E0,-1.230619669E0,-9.366415977E0,2.624045134E0
5.079357204E0,-1.206677675E0,-9.354445457E0,2.602497339E0
5.089357204E0,-1.228225470E0,-9.344868660E0,2.540247917E0
5.099357470E0,-1.218648672E0,-9.306561470E0,2.533065319E0
5.109357203E0,-1.201889277E0,-9.251494408E0,2.509123325E0
5.119357203E0,-1.211466074E0,-9.256282806E0,2.521094322E0
5.129357203E0,-1.115697980E0,-9.215581894E0,2.590526342E0
5.139357203E0,-1.022324085E0,-9.206005096E0,2.638410330E0
5.149357203E0,-9.528923035E-1,-9.296984673E0,2.645592928E0
5.159357203E0,-8.954314590E-1,-9.364022255E0,2.612074137E0
5.169357203E0,-8.236053586E-1,-9.450213432E0,2.600103140E0
5.179357203E0,-8.283938169E-1,-9.450213432E0,2.633621931E0
5.189357203E0,-8.547300100E-1,-9.471760750E0,2.557007313E0
5.199357236E0,-8.643068075E-1,-9.490914345E0,2.559401512E0
5.209357236E0,-9.097966552E-1,-9.500492096E0,2.540247917E0
5.219357236E0,-9.241618514E-1,-9.478943825E0,2.489969730E0
5.229357236E0,-9.576807022E-1,-9.438241959E0,2.473210335E0
5.239357236E0,-9.600749016E-1,-9.440636635E0,2.509123325E0
5.249356969E0,-9.864110947E-1,-9.387964249E0,2.552218914E0
5.259356969E0,-9.720458984E-1,-9.404723167E0,2.523488522E0
5.269356969E0,-9.624691010E-1,-9.438241959E0,2.564189911E0
5.279356969E0,-9.720458984E-1,-9.373599052E0,2.566584110E0
5.289356969E0,-9.528923035E-1,-9.344868660E0,2.561795712E0
5.299356969E0,-9.457096457E-1,-9.316138268E0,2.568978310E0
5.309357235E0,-9.433154464E-1,-9.268254280E0,2.595314741E0
5.319357235E0,-9.457096457E-1,-9.222764015E0,2.595314741E0
5.329357235E0,-8.954314590E-1,-9.287407875E0,2.533065319E0
5.339357235E0,-9.145850539E-1,-9.285013199E0,2.557007313E0
5.349357235E0,-9.002198577E-1,-9.268254280E0,2.580949545E0
5.359356968E0,-9.050082564E-1,-9.280224800E0,2.573766708E0
5.369356968E0,-9.265560508E-1,-9.368810654E0,2.614468336E0
5.379356968E0,-9.385270476E-1,-9.383175850E0,2.664746523E0
5.389356968E0,-9.744400978E-1,-9.354445457E0,2.657563925E0
5.399356701E0,-9.983820915E-1,-9.402329445E0,2.647987127E0
5.409356701E0,-1.077390790E0,-9.428665161E0,2.693476915E0
5.419356701E0,-1.084573388E0,-9.421483040E0,2.691082716E0
5.429356701E0,-1.130063176E0,-9.423876762E0,2.640804529E0
5.439356701E0,-1.118092179E0,-9.419088364E0,2.633621931E0
5.449356967E0,-1.134851575E0,-9.368810654E0,2.647987127E0
5.459356967E0,-1.115697980E0,-9.366415977E0,2.626439333E0
5.469356967E0,-1.094150186E0,-9.304166794E0,2.621650934E0
5.479356967E0,-1.053448796E0,-9.308955193E0,2.645592928E0
5.489356967E0,-1.012747288E0,-9.249100685E0,2.633621931E0
5.499356933E0,-9.816226959E-1,-9.229947090E0,2.597708941E0
5.509356933E0,-9.002198577E-1,-9.275436401E0,2.626439333E0
5.519356933E0,-9.217676520E-1,-9.285013199E0,2.631227732E0
5.529356933E0,-9.121908545E-1,-9.265859604E0,2.626439333E0
5.539356933E0,-9.097966552E-1,-9.296984673E0,2.643198729E0
5.549356933E0,-9.169792533E-1,-9.299378395E0,2.652775526E0
5.559357199E0,-9.002198577E-1,-9.296984673E0,2.664746523E0
5.569357199E0,-9.145850539E-1,-9.378387451E0,2.643198729E0
5.579357199E0,-9.193734527E-1,-9.399934769E0,2.647987127E0
5.589357199E0,-9.289502501E-1,-9.354445457E0,2.638410330E0
5.599357199E0,-9.481038451E-1,-9.359233856E0,2.597708941E0
5.609356932E0,-9.600749016E-1,-9.371204376E0,2.571372509E0
5.619356932E0,-9.624691010E-1,-9.373599052E0,2.571372509E0
5.629356932E0,-1.012747288E0,-9.344868660E0,2.568978310E0
5.639356932E0,-1.024718285E0,-9.352050781E0,2.585737944E0
5.649356932E0,-1.055842996E0,-9.399934769E0,2.638410330E0
5.659356932E0,-1.084573388E0,-9.378387451E0,2.645592928E0
5.669356932E0,-1.125274777E0,-9.399934769E0,2.631227732E0
5.679356932E0,-1.144428372E0,-9.435848236E0,2.650381327E0
5.689356932E0,-1.170764685E0,-9.392752647E0,2.700659513E0
5.699357232E0,-1.163581967E0,-9.380781174E0,2.669534922E0
5.709357232E0,-1.170764685E0,-9.395146370E0,2.657563925E0
5.719357232E0,-1.154005170E0,-9.356839180E0,2.669534922E0
5.729357232E0,-1.146822572E0,-9.316138268E0,2.638410330E0
5.739357232E0,-1.127668977E0,-9.320926666E0,2.612074137E0
5.749356965E0,-1.067813993E0,-9.289801598E0,2.650381327E0
5.759356965E0,-1.039083481E0,-9.270648003E0,2.657563925E0
5.769356965E0,-1.000776291E0,-9.261071205E0,2.650381327E0
5.779356965E0,-9.672574997E-1,-9.318531990E0,2.640804529E0
5.789356965E0,-9.385270476E-1,-9.323320389E0,2.643198729E0
5.799356965E0,-9.361328483E-1,-9.282619476E0,2.647987127E0
5.809357231E0,-9.097966552E-1,-9.301773071E0,2.616862535E0
5.819357231E0,-8.810662031E-1,-9.299378395E0,2.631227732E0
5.829357231E0,-8.930372596E-1,-9.280224800E0,2.616862535E0
5.839357231E0,-9.097966552E-1,-9.287407875E0,2.612074137E0
5.849357231E0,-9.002198577E-1,-9.354445457E0,2.614468336E0
5.859356964E0,-9.337386489E-1,-9.364022255E0,2.624045134E0
5.869356964E0,-9.696516991E-1,-9.416694641E0,2.624045134E0
5.879356964E0,-9.959878922E-1,-9.402329445E0,2.624045134E0
5.889356964E0,-1.000776291E0,-9.395146370E0,2.643198729E0
5.899356964E0,-1.031900883E0,-9.361627579E0,2.667140722E0
5.909356964E0,-1.058237195E0,-9.356839180E0,2.674323320E0
5.919356964E0,-1.034295082E0,-9.402329445E0,2.703053713E0
5.929356964E0,-1.055842996E0,-9.380781174E0,2.705447912E0
5.939356964E0,-1.084573388E0,-9.342473984E0,2.707842112E0
5.949357230E0,-1.046266198E0,-9.390357971E0,2.693476915E0
5.959357230E0,-1.034295082E0,-9.397541046E0,2.700659513E0
5.969357230E0,-1.034295082E0,-9.356839180E0,2.693476915E0
5.979357230E0,-1.003170490E0,-9.349657059E0,2.667140722E0
5.989357230E0,-9.696516991E-1,-9.359233856E0,2.657563925E0
5.999356930E0,-9.720458984E-1,-9.344868660E0,2.655169725E0
6.009356930E0,-9.600749016E-1,-9.311349869E0,2.604891539E0
6.019356930E0,-9.457096457E-1,-9.328108788E0,2.573766708E0
6.029356930E0,-9.552865028E-1,-9.325715065E0,2.616862535E0
6.039356930E0,-9.624691010E-1,-9.306561470E0,2.626439333E0
6.049356930E0,-9.481038451E-1,-9.344868660E0,2.624045134E0
6.059357196E0,-9.481038451E-1,-9.347262383E0,2.643198729E0
6.069357196E0,-9.935936928E-1,-9.340080261E0,2.652775526E0
6.079357196E0,-9.816226959E-1,-9.349657059E0,2.643198729E0
6.089357196E0,-9.433154464E-1,-9.411906242E0,2.624045134E0
6.099357196E0,-9.481038451E-1,-9.399934769E0,2.645592928E0
6.109356929E0,-9.792284966E-1,-9.395146370E0,2.631227732E0
6.119356929E0,-9.792284966E-1,-9.375992775E0,2.609679937E0
6.129356929E0,-1.024718285E0,-9.371204376E0,2.621650934E0
6.139356929E0,-1.031900883E0,-9.332897186E0,2.616862535E0
6.149356929E0,-1.055842996E0,-9.313743591E0,2.580949545E0
6.159356929E0,-1.039083481E0,-9.296984673E0,2.583343744E0
6.169356929E0,-1.024718285E0,-9.306561470E0,2.628833532E0
6.179356929E0,-1.029506683E0,-9.294589996E0,2.624045134E0
6.189356929E0,-1.005564690E0,-9.349657059E0,2.604891539E0
6.199357229E0,-9.911994934E-1,-9.356839180E0,2.602497339E0
6.209357229E0,-1.015141487E0,-9.337685585E0,2.609679937E0
6.219357229E0,-9.935936928E-1,-9.347262383E0,2.585737944E0
6.229357229E0,-1.048660398E0,-9.387964249E0,2.576161146E0
6.239357229E0,-1.036689281E0,-9.373599052E0,2.583343744E0
6.249356962E0,-1.051054597E0,-9.354445457E0,2.530671120E0
6.259356962E0,-1.060631394E0,-9.356839180E0,2.494758129E0
6.269356962E0,-1.058237195E0,-9.366415977E0,2.513911724E0
6.279356962E0,-1.063025594E0,-9.332897186E0,2.485181332E0
6.289356962E0,-1.048660398E0,-9.387964249E0,2.473210335E0
6.299356962E0,-1.041477680E0,-9.380781174E0,2.504334927E0
6.309357228E0,-1.055842996E0,-9.344868660E0,2.554613113E0
6.319357228E0,-1.048660398E0,-9.325715065E0,2.566584110E0
6.329357228E0,-1.055842996E0,-9.366415977E0,2.557007313E0
6.339357228E0,-1.067813993E0,-9.340080261E0,2.609679937E0
6.349357228E0,-1.067813993E0,-9.323320389E0,2.573766708E0
6.359356961E0,-1.074996591E0,-9.320926666E0,2.557007313E0
6.369356961E0,-1.067813993E0,-9.371204376E0,2.547430515E0
6.379356961E0,-1.079784989E0,-9.335291862E0,2.580949545E0
6.389356961E0,-1.089361787E0,-9.344868660E0,2.547430515E0
6.399356961E0,-1.072602391E0,-9.390357971E0,2.552218914E0
6.409356961E0,-1.067813993E0,-9.335291862E0,2.621650934E0
6.419356961E0,-1.067813993E0,-9.330503464E0,2.597708941E0
6.429356961E0,-1.046266198E0,-9.397541046E0,2.643198729E0
6.439356961E0,-1.034295082E0,-9.375992775E0,2.669534922E0
6.449357261E0,-1.046266198E0,-9.328108788E0,2.712630510E0
6.459357261E0,-1.012747288E0,-9.337685585E0,2.722207308E0
6.469357261E0,-9.648633003E-1,-9.378387451E0,2.724601507E0
6.479357261E0,-9.816226959E-1,-9.361627579E0,2.726995707E0
6.489357261E0,-9.792284966E-1,-9.323320389E0,2.736572504E0
6.499356961E0,-9.672574997E-1,-9.387964249E0,2.707842112E0
6.509356961E0,-9.481038451E-1,-9.373599052E0,2.777273893E0
6.519356961E0,-9.528923035E-1,-9.299378395E0,2.782062292E0
6.529356961E0,-9.241618514E-1,-9.308955193E0,2.731784105E0
6.539356961E0,-9.050082564E-1,-9.349657059E0,2.731784105E0
6.549356961E0,-9.337386489E-1,-9.318531990E0,2.755726099E0
6.559357227E0,-9.576807022E-1,-9.296984673E0,2.722207308E0
6.569357227E0,-9.648633003E-1,-9.328108788E0,2.722207308E0
6.579357227E0,-9.624691010E-1,-9.332897186E0,2.746149302E0
6.589357227E0,-9.002198577E-1,-9.342473984E0,2.777273893E0
6.599357227E0,-8.906430602E-1,-9.354445457E0,2.803610086E0
6.609356960E0,-8.379706144E-1,-9.344868660E0,2.861071110E0
6.619356960E0,-8.212111592E-1,-9.340080261E0,2.916137695E0
6.629356960E0,-6.655880809E-1,-9.431059837E0,3.074155092E0
6.639356960E0,-7.062895298E-1,-9.378387451E0,2.877830505E0
6.649356960E0,-7.829039693E-1,-9.332897186E0,2.849100113E0
6.659356960E0,-7.445967197E-1,-9.316138268E0,2.849100113E0
6.669356960E0,-7.709329724E-1,-9.253889084E0,2.820369720E0
6.679356960E0,-7.254431248E-1,-9.263465881E0,2.861071110E0
6.689356960E0,-7.469909191E-1,-9.229947090E0,2.904166698E0
6.699357260E0,-7.398083210E-1,-9.227552414E0,2.916137695E0
6.709357260E0,-6.919242740E-1,-9.249100685E0,2.944868088E0
6.719357260E0,-6.823474765E-1,-9.258677483E0,2.964021683E0
6.729357260E0,-6.919242740E-1,-9.287407875E0,2.992752075E0
6.739357260E0,-7.182605267E-1,-9.296984673E0,3.011905670E0
6.749356960E0,-7.637503147E-1,-9.352050781E0,3.004723072E0
6.759356960E0,-7.445967197E-1,-9.361627579E0,2.999934673E0
6.769356960E0,-7.781155705E-1,-9.380781174E0,2.978386879E0
6.779356960E0,-7.972691655E-1,-9.383175850E0,2.992752075E0
6.789356960E0,-7.805097699E-1,-9.390357971E0,3.023876667E0
6.799356960E0,-7.637503147E-1,-9.407117844E0,3.021482468E0
6.809357226E0,-7.206547260E-1,-9.421483040E0,2.990357876E0
6.819357226E0,-7.038952708E-1,-9.416694641E0,2.992752075E0
6.829357226E0,-6.488286853E-1,-9.402329445E0,3.004723072E0
6.839357226E0,-6.009446383E-1,-9.373599052E0,3.007117271E0
6.849357226E0,-6.081272364E-1,-9.318531990E0,3.002328873E0
6.859356959E0,-5.793967843E-1,-9.275436401E0,2.987963676E0
6.869356959E0,-5.099649429E-1,-9.174880028E0,3.009511471E0
6.879356959E0,-4.884171486E-1,-9.160514832E0,3.023876667E0
6.889356959E0,-4.046200812E-1,-9.107842445E0,3.043030262E0
6.899356959E0,-3.782838583E-1,-9.088688850E0,3.040636063E0
6.909356959E0,-3.016694188E-1,-9.064746857E0,3.055001259E0
6.919356959E0,-2.442085743E-1,-9.074323654E0,3.038241863E0
6.929356959E0,-1.675941199E-1,-9.086295128E0,3.014299870E0
6.939356959E0,-1.723825186E-1,-9.124602318E0,2.985569477E0
6.949357225E0,-1.963245422E-1,-9.213187218E0,2.975992680E0
6.959357225E0,-2.418143749E-1,-9.232340813E0,2.947262287E0
6.969357225E0,-3.136404157E-1,-9.311349869E0,2.959233284E0
6.979357225E0,-3.687070608E-1,-9.320926666E0,2.961627483E0
6.989357225E0,-4.357447028E-1,-9.323320389E0,2.973598480E0
6.999356925E0,-4.525041282E-1,-9.337685585E0,3.019088268E0
7.009356925E0,-5.003881454E-1,-9.318531990E0,3.074155092E0
7.019356925E0,-4.812345505E-1,-9.308955193E0,3.119644880E0
7.029356925E0,-4.620809257E-1,-9.318531990E0,3.145981073E0
7.039356925E0,-4.644751251E-1,-9.292196274E0,3.136404276E0
7.049356925E0,-4.429273009E-1,-9.325715065E0,3.141192675E0
7.059357191E0,-4.285621047E-1,-9.364022255E0,3.124433279E0
7.069357191E0,-4.501099288E-1,-9.380781174E0,3.112462282E0
7.079357191E0,-4.525041282E-1,-9.423876762E0,3.095702887E0
7.089357191E0,-4.381389022E-1,-9.414299965E0,3.062183857E0
7.099357191E0,-4.213795066E-1,-9.383175850E0,3.059789658E0
7.109356924E0,-3.519476354E-1,-9.311349869E0,3.076549292E0
7.119356924E0,-2.825157940E-1,-9.273042679E0,3.105279684E0
7.129356924E0,-1.963245422E-1,-9.191639900E0,3.124433279E0
7.139356924E0,-1.723825186E-1,-9.170091629E0,3.134010077E0
7.149356924E0,-1.436520964E-1,-9.150938034E0,3.150769472E0
7.159356924E0,-1.077390760E-1,-9.170091629E0,3.162740469E0
7.169356924E0,-9.337386489E-2,-9.191639900E0,3.155557871E0
7.179356924E0,-9.097966552E-2,-9.213187218E0,3.141192675E0
7.189356924E0,-1.005564705E-1,-9.253889084E0,3.105279684E0
7.199357190E0,-1.173158810E-1,-9.241917610E0,3.098097086E0
7.209357190E0,-1.891419291E-1,-9.246706009E0,3.095702887E0
7.219357190E0,-2.346317619E-1,-9.227552414E0,3.093308687E0
7.229357190E0,-2.753331959E-1,-9.246706009E0,3.105279684E0
7.239357190E0,-2.896983922E-1,-9.294589996E0,3.131615877E0
7.249356923E0,-3.327940404E-1,-9.311349869E0,3.155557871E0
7.259356923E0,-3.519476354E-1,-9.313743591E0,3.181894064E0
7.269356923E0,-3.543418646E-1,-9.352050781E0,3.289633036E0
7.279356923E0,-4.141969085E-1,-9.313743591E0,3.217807055E0
7.289356923E0,-4.548983276E-1,-9.356839180E0,3.303998232E0
7.299356923E0,-4.285621047E-1,-9.356839180E0,3.287238836E0
7.309357189E0,-3.902548850E-1,-9.354445457E0,3.325546265E0
7.319357189E0,-3.998316824E-1,-9.366415977E0,3.315969467E0
7.329357189E0,-3.495534360E-1,-9.328108788E0,3.315969467E0
7.339357189E0,-3.591302633E-1,-9.356839180E0,3.330334663E0
7.349357189E0,-3.567360640E-1,-9.335291862E0,3.347094059E0
7.359356922E0,-3.495534360E-1,-9.320926666E0,3.344699860E0
7.369356922E0,-3.064578176E-1,-9.311349869E0,3.320757866E0
7.379356922E0,-2.873041928E-1,-9.299378395E0,3.315969467E0
7.389356922E0,-2.992752194E-1,-9.277831078E0,3.327940464E0
7.399356922E0,-3.016694188E-1,-9.249100685E0,3.330334663E0
7.409356922E0,-2.873041928E-1,-9.198822021E0,3.423708439E0
7.419356922E0,-2.466027737E-1,-9.153332710E0,3.404554844E0
7.429356922E0,-2.130839527E-1,-9.134179115E0,3.435679436E0
7.439356922E0,-1.867477298E-1,-9.107842445E0,3.435679436E0
7.449357188E0,-1.436520964E-1,-9.124602318E0,3.406949043E0
7.459357188E0,-1.484405100E-1,-9.119813919E0,3.375824451E0
7.469357188E0,-1.604115069E-1,-9.115025520E0,3.349488258E0
7.479357188E0,-1.580173075E-1,-9.122207642E0,3.363853455E0
7.489357188E0,-1.699883193E-1,-9.143755913E0,3.409343243E0
7.499356921E0,-1.699883193E-1,-9.206005096E0,3.402160645E0
7.509356921E0,-1.173158810E-1,-9.251494408E0,3.383007050E0
7.519356921E0,-1.244984865E-1,-9.268254280E0,3.411737442E0
7.529356921E0,-1.723825186E-1,-9.294589996E0,3.373430252E0
7.539356921E0,-2.106897533E-1,-9.299378395E0,3.366247654E0
7.549356921E0,-2.035071403E-1,-9.340080261E0,3.404554844E0
7.559357187E0,-2.035071403E-1,-9.323320389E0,3.450044632E0
7.569357187E0,-2.513911724E-1,-9.335291862E0,3.464409828E0
7.579357187E0,-1.819593310E-1,-9.368810654E0,3.457227230E0
7.589357187E0,-1.484405100E-1,-9.443030357E0,3.445256233E0
7.599357187E0,-1.316810995E-1,-9.455001831E0,3.423708439E0
7.609356920E0,-1.221042871E-1,-9.462183952E0,3.414131641E0
7.619356920E0,-1.604115069E-1,-9.464578629E0,3.399766445E0
7.629356920E0,-1.053448766E-1,-9.440636635E0,3.299209833E0
7.639356920E0,-1.077390760E-1,-9.440636635E0,3.248931646E0
7.649356920E0,-4.548983276E-2,-9.397541046E0,3.251325846E0
7.659356920E0,-1.675941236E-2,-9.364022255E0,3.268085241E0
7.669356920E0,8.858546615E-2,-9.356839180E0,3.268085241E0
7.679356920E0,1.436520964E-1,-9.378387451E0,3.236960649E0
7.689356920E0,2.585737705E-1,-9.301773071E0,3.244143248E0
7.699357220E0,2.849099934E-1,-9.268254280E0,3.236960649E0
7.709357220E0,3.327940404E-1,-9.229947090E0,3.287238836E0
7.719357220E0,3.471592367E-1,-9.210793495E0,3.299209833E0
7.729357220E0,3.495534360E-1,-9.119813919E0,3.383007050E0
7.739357220E0,3.256114423E-1,-9.083900452E0,3.402160645E0
7.749356953E0,2.418143749E-1,-9.052776337E0,3.442862034E0
7.759356953E0,1.843535304E-1,-8.992920876E0,3.457227230E0
7.769356953E0,8.858546615E-2,-9.012074471E0,3.442862034E0
7.779357219E0,6.224924326E-2,-9.014469147E0,3.433285236E0
7.789357219E0,2.154781483E-2,-9.057564735E0,3.406949043E0
7.799357219E0,2.394201607E-2,-9.088688850E0,3.390189648E0
7.809357485E0,7.182605099E-3,-9.177274704E0,3.325546265E0
7.819357485E0,-2.873042040E-2,-9.206005096E0,3.275267839E0
7.829357485E0,-8.140286058E-2,-9.220370293E0,3.201047659E0
7.839357485E0,-1.316810995E-1,-9.239523888E0,3.167528868E0
7.849357485E0,-2.657563984E-1,-9.208398819E0,3.145981073E0
7.859357218E0,-3.088520169E-1,-9.196428299E0,3.136404276E0
7.869357218E0,-3.830722570E-1,-9.189245224E0,3.184288263E0
7.879357218E0,-4.046200812E-1,-9.170091629E0,3.203441858E0
7.889357218E0,-4.405331016E-1,-9.206005096E0,3.268085241E0
7.899357218E0,-4.141969085E-1,-9.244312286E0,3.347094059E0
7.909357218E0,-4.908113480E-1,-9.385569572E0,3.337517262E0
7.919357218E0,-5.339069963E-1,-9.399934769E0,3.332728863E0
7.929357218E0,-5.602431893E-1,-9.478943825E0,3.330334663E0
7.939357218E0,-4.812345505E-1,-9.536404610E0,3.335123062E0
7.949357484E0,-4.094084799E-1,-9.598653793E0,3.308786631E0
7.959357484E0,-3.687070608E-1,-9.641749382E0,3.335123062E0
7.969357484E0,-2.561795712E-1,-9.586683273E0,3.378218651E0
7.979357484E0,-2.130839527E-1,-9.512462616E0,3.385401249E0
7.989357484E0,-1.915361285E-1,-9.428665161E0,3.383007050E0
7.999357184E0,-1.244984865E-1,-9.395146370E0,3.368641853E0
8.009357184E0,-1.125274822E-1,-9.292196274E0,3.325546265E0
8.019357184E0,-1.340752989E-1,-9.256282806E0,3.308786631E0
8.029357184E0,-1.915361285E-1,-9.117419243E0,3.347094059E0
8.039357184E0,-2.082955539E-1,-9.079112053E0,3.349488258E0
8.049357184E0,-2.178723514E-1,-9.047987938E0,3.423708439E0
8.059357450E0,-1.675941199E-1,-9.040804863E0,3.430891037E0
